"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_LQ0018","ACCT_LQ0019","ACCT_LQ0020","ACCT_LQ0021","ACCT_LQ0022","ACCT_LQ0023","ACCT_LQ0024","ACCT_LQ0025","ACCT_LQ0026","ACCT_LQ0027","ACCT_LQ0028","ACCT_LQ0029","ACCT_LQ0030","ACCT_LQ0034","ACCT_LQ0035","ACCT_LQ0038","ACCT_LQ0039","ACCT_LQ0040","ACCT_LQ0042","ACCT_LQ0043","ACCT_LQ0044","ACCT_LQ0045","ACCT_LQ0046","ACCT_LQ0047","ACCT_LQ0052","ACCT_LQ0053","ACCT_LQ0056","ACCT_LQ0059","ACCT_LQ0860","ACCT_NV0001","ACCT_NV0002","ACCT_NV0003","ACCT_NV0004","ACCT_NV0013","ACCT_NV0014","ACCT_NV0015","ACCT_NV0016","ACCT_NV0017","ACCT_NV0018","ACCT_NV0019","ACCT_NV0020","ACCT_NV0021","ACCT_NV0022","ACCT_NV0023","ACCT_NV0024","ACCT_NV0025","ACCT_NV0026","ACCT_NV0027","ACCT_NV0028","ACCT_NV0029","ACCT_NV0030","ACCT_NV0031","ACCT_NV0032","ACCT_NV0033","ACCT_NV0034","ACCT_NV0035","ACCT_NV0036","ACCT_NV0037","ACCT_NV0038","ACCT_NV0039","ACCT_NV0040","ACCT_NV0041","ACCT_NV0042","ACCT_NV0043","ACCT_NV0044","ACCT_NV0045","ACCT_NV0046","ACCT_NV0047","ACCT_NV0048","ACCT_NV0049","ACCT_NV0050","ACCT_NV0051","ACCT_NV0052","ACCT_NV0053","ACCT_NV0054","ACCT_NV0055","ACCT_NV0056","ACCT_NV0057","ACCT_NV0058","ACCT_NV0059","ACCT_NV0060","ACCT_NV0061","ACCT_NV0062","ACCT_NV0063","ACCT_NV0064","ACCT_NV0065","ACCT_NV0066","ACCT_NV0067","ACCT_NV0068","ACCT_NV0069","ACCT_NV0070","ACCT_NV0071","ACCT_NV0072","ACCT_NV0073","ACCT_NV0074","ACCT_NV0075","ACCT_NV0076","ACCT_NV0077","ACCT_NV0078","ACCT_NV0079","ACCT_NV0080","ACCT_NV0081","ACCT_NV0083","ACCT_NV0084","ACCT_NV0087","ACCT_NV0088","ACCT_NV0089","ACCT_NV0090","ACCT_NV0091","ACCT_NV0092","ACCT_NV0093","ACCT_NV0094","ACCT_NV0095","ACCT_NV0096","ACCT_NV0097","ACCT_NV0098","ACCT_NV0099","ACCT_NV0100","ACCT_NV0101","ACCT_NV0102","ACCT_NV0103","ACCT_NV0104","ACCT_NV0105","ACCT_NV0106","ACCT_NV0107","ACCT_NV0108","ACCT_NV0109","ACCT_NV0110","ACCT_NV0111","ACCT_NV0112","ACCT_NV0113","ACCT_NV0114","ACCT_NV0115","ACCT_NV0116","ACCT_NV0122","ACCT_NV0128","ACCT_NV0134","ACCT_NV0140","ACCT_NV0141","ACCT_NV0142","ACCT_NV0143","ACCT_NV0144","ACCT_NV0145","ACCT_NV0146","ACCT_NV0153","ACCT_NV0154","ACCT_NV0155","ACCT_NV0156","ACCT_NV0157","ACCT_NV0158","ACCT_NV0159","ACCT_NV0160","ACCT_NV0161","ACCT_NV0162","ACCT_NV0169","ACCT_NV0170","ACCT_NV0172","ACCT_NV0173","ACCT_SL0036","ACCT_SL0037","ACCT_SL0038","ACCT_SL0039","ACCT_SL0041","ACCT_SL0043","ACCT_SL0045","ACCT_SL0047","ACCT_SL0049","ACCT_SL0051","ACCT_SL0053","ACCT_SL0055","ACCT_SL0056","ACCT_SL0057","ACCT_SL0058","ACCT_SL0059","ACCT_RB0001","ACCT_RB0002","ACCT_RB0003","ACCT_RB0004","ACCT_RB0005","ACCT_RB0006","ACCT_RB0007","ACCT_RB0008","ACCT_RB0009","ACCT_RB0010","ACCT_RB0011","ACCT_RB0012","ACCT_RB0013","ACCT_RB0014","ACCT_RB0015","ACCT_RB0016","ACCT_RB0017","ACCT_RB0018","ACCT_RB0019","ACCT_RB0020","ACCT_RB0021","ACCT_RB0022","ACCT_RB0023","ACCT_RB0024","ACCT_RB0025"
132,3/31/2026 0:00:00,69,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628116,131148,0,0,0,759264,0,0,0,0,0,0,0,0,3333,3333,628116,131148,0,0,3333,762597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171724,10286,0,0,10286,0,0,0,8922,173088,0,173088,0,0,0,0,0,0,0,0,0,0,0,0,0
135,3/31/2026 0:00:00,70,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16959278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21500000,21346402,0,0,21500000,21346402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21500000,21346402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9615000,13944000,2942000,250000,0,26751000,0,0,21346402,0,580079,0,0,0,0,580079,10195079,13944000,3439547,3731967,17366888,48677481,0,0,0,0,0,0,0,0,474305,0,0,0,0,0,2092579,0,0,0,0,0,0,0,0,0,17491273,312948,0,0,312948,0,0,0,944371,16859850,0,16859850,0,0,0,0,0,0,0,0,0,0,0,0,0
138,3/31/2026 0:00:00,72,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11455000,11419329,0,0,0,0,0,11455000,11419329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11419329,0,0,0,0,0,72987,72987,3203401,5346824,2869104,0,72987,11492316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060998,0,0,0,0,0,0,0,0,0,4970164,77170,0,0,77170,0,0,0,365197,4682137,0,4682137,0,0,0,0,0,0,0,0,0,0,0,0,0
146,3/31/2026 0:00:00,74,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475000,300000,175000,0,0,950000,0,0,0,0,0,0,0,0,0,0,475000,300000,175000,0,0,950000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510855,50118,0,0,50118,0,0,0,51066,509907,0,509907,0,0,0,0,0,0,0,0,0,0,0,0,0
147,3/31/2026 0:00:00,75,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11176,0,0,0,0,11176,11176,0,0,0,0,11176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155262,5488,0,0,5488,0,0,0,14366,146384,0,146384,0,0,0,0,0,0,0,0,0,0,0,0,0
150,3/31/2026 0:00:00,77,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147413700,0,63897479,0,0,0,0,0,0,0,0,29000000,0,0,10028330,9370664,0,0,2896519,2847137,1792372,1787631,47114504,45341583,1792372,1787631,50011023,48188720,0,0,0,0,0,0,0,0,0,0,0,0,41316,41562,5631674,4812220,0,0,0,0,0,0,1097358,1097358,41316,41562,6729032,5909578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7992948,7641809,0,0,496000,459023,0,0,0,0,1833688,75257333,71569794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71569794,1833687,0,5494990,0,0,0,5494990,25824894,40143751,6711858,6217968,0,78898471,0,0,-8471,-8471,0,7979662,0,0,14737785,4460831,0,0,106802,87483,0,9158201,1000000,0,0,0,0,0,0,0,43588114,4446157,0,0,4446157,0,0,0,3617239,44417032,0,44417032,0,0,0,0,0,0,0,0,0,0,0,0,0
151,3/31/2026 0:00:00,78,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200419922,0,200419922,0,0,0,0,0,0,0,0,0,0,0,5000092,4744102,0,0,23651782,20026909,0,0,89175703,79748550,0,0,112827485,99775459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117827577,104519561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104519561,0,2751957,3826392,0,0,0,6578349,25381174,23082489,25047910,27073287,10513050,111097910,0,0,0,0,0,5126845,10125002,2567397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135510288,9564567,0,0,9564567,0,0,0,10387845,134687010,0,134687010,0,0,0,0,0,0,0,0,0,0,0,0,0
153,3/31/2026 0:00:00,80,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,0,0,250000,0,0,0,0,557,0,0,0,0,557,250557,0,0,0,0,250557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74784,10000,0,0,10000,0,0,0,3045,81739,0,81739,0,0,0,0,0,0,0,0,0,0,0,0,0
159,3/31/2026 0:00:00,83,Subm,0,0,0,0,725000,0,0,0,0,0,0,0,0,0,0,0,0,835898891,0,990467215,0,0,0,111269098,0,0,0,0,330599085,0,0,88644322,83916120,0,0,7903178,6951264,0,0,379367193,375368380,0,0,387270371,382319644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94287961,93316608,0,0,14125284,13612364,0,0,0,0,0,0,108413245,106928972,0,0,55743017,54248691,0,0,0,0,0,0,0,0,0,0,55743017,54248691,0,0,93136112,81583446,0,0,0,0,0,0,0,0,0,733207067,708996873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25724419,0,25724419,25724419,0,0,0,0,0,0,25724419,0,708996873,0,0,20566600,0,0,0,20566600,142163358,123914131,81858066,297185819,110166518,755287892,0,0,-621242,-621242,0,0,0,4258037,0,0,0,0,0,0,0,0,0,0,356999,0,11018466,10475059,0,0,373092730,22860242,0,0,22860242,0,0,0,52923267,343029705,0,343029705,0,0,0,0,0,0,0,0,0,0,0,0,0
162,3/31/2026 0:00:00,85,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35353997,0,36075507,0,0,0,0,0,0,0,0,0,0,0,0,0,11150000,8743429,0,0,0,0,0,0,11150000,8743429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18075130,8214000,0,0,0,26289130,0,0,0,11150000,0,584764,0,0,0,584764,19825130,9398764,250000,1900000,6650000,38023894,0,0,0,0,0,0,0,0,330519,0,0,0,0,0,0,0,0,0,0,0,281901,0,0,0,18152143,834588,0,0,834588,0,0,0,1431722,17555009,0,17555009,0,0,0,0,0,0,0,0,0,0,0,0,0
167,3/31/2026 0:00:00,87,Subm,0,0,0,5867694,0,0,0,0,0,0,0,0,0,0,0,0,0,49339649,0,0,0,0,0,0,0,0,0,0,0,0,0,30861074,30807100,0,0,13923292,13873920,0,0,0,0,0,0,13923292,13873920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83334,83334,0,0,0,0,9244000,9269853,0,0,0,0,83334,54028366,53950873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12977000,16080000,9993000,0,0,39050000,0,0,53950873,83334,0,11041305,0,0,0,11041305,27294710,43866687,31934345,1029770,0,104125512,0,0,0,0,0,0,0,0,0,0,0,0,0,55859,0,0,0,0,0,0,4630361,213104,0,0,78489557,1273791,0,0,1273791,0,0,0,5454357,74308991,0,74308991,0,0,0,0,0,0,0,0,0,0,0,0,0
168,3/31/2026 0:00:00,88,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744630,690719,0,0,744630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3622000,4321000,0,0,0,7943000,0,0,0,744630,0,0,0,0,49319,49319,3622000,4571000,245000,249630,49319,8736949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3791390,97472,0,0,97472,0,0,0,345660,3543202,0,3543202,0,0,0,0,0,0,0,0,0,0,0,0,0
169,3/31/2026 0:00:00,89,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201297,0,0,0,0,201297,0,0,0,0,830,0,0,0,0,830,202127,0,0,0,0,202127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705128,16595,0,0,16595,0,0,0,8875,712848,0,712848,0,0,0,0,0,0,0,0,0,0,0,0,0
176,3/31/2026 0:00:00,92,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455989273,0,0,278559158,0,292986777,0,0,0,0,0,0,0,0,0,0,0,105672114,104645746,0,0,4860348,4600656,0,0,199053514,183740375,0,0,203913862,188341031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309585976,292986777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292986777,0,0,1229900,0,0,907843,2137743,105717096,13234630,138857295,36407656,907843,295124520,0,0,0,0,0,3137079,0,0,282167704,56501622,0,0,0,0,1952914,0,0,0,0,0,52748265,13748965,0,0,279736909,9662045,0,0,9662045,0,0,0,13597536,275801418,0,275801418,0,0,0,0,0,0,0,0,0,0,0,0,0
187,3/31/2026 0:00:00,100,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496000,495306,0,0,0,0,0,0,496000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6232000,1994000,0,0,0,8226000,0,0,0,496000,0,0,0,0,196213,196213,6480000,2242000,0,0,196213,8918213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3476939,448333,0,0,448333,0,0,0,238598,3686674,0,3686674,0,0,0,0,0,0,0,0,0,0,0,0,0
195,3/31/2026 0:00:00,104,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397000,248000,0,0,0,645000,0,0,0,0,0,0,0,0,6091,6091,397000,248000,0,0,6091,651091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1841316,111618,0,0,111618,0,0,0,171760,1781174,0,1781174,0,0,0,0,0,0,0,0,0,0,0,0,0
196,3/31/2026 0:00:00,105,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391682270,0,665271255,0,0,0,1268360,0,0,0,0,44000000,0,0,0,0,0,0,0,0,0,0,169115830,154742854,0,0,169115830,154742854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22415923,19565539,0,0,0,0,0,0,0,0,0,0,22415923,19565539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191531753,174308393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174308394,0,2592700,2116832,0,0,0,4709532,54404825,20448884,41633846,62530371,0,179017926,0,0,-809231,-809231,0,20269047,0,0,39181064,0,3445967,0,0,0,0,31012712,0,0,0,0,69594127,0,0,0,292016603,42270489,0,0,42270489,0,0,0,24663025,309624067,0,309624067,0,0,0,0,0,0,0,0,0,0,0,0,0
198,3/31/2026 0:00:00,107,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,4953251,0,0,0,0,0,0,5000000,4953251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4579833,4579833,4579833,744000,4712000,8384000,0,0,13840000,4579833,0,0,5000000,0,0,0,0,33333,33333,6323833,4712000,12384000,0,33333,23453166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14019167,34530,0,0,34530,0,0,0,370416,13683281,0,13683281,0,0,0,0,0,0,0,0,0,0,0,0,0
199,3/31/2026 0:00:00,108,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52519835,0,0,0,0,0,0,0,0,38283366,0,0,0,0,0,0,0,0,0,0,0,1993818,1961090,0,0,42588213,37850061,0,0,44582031,39811151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7110000,7112550,0,0,0,0,0,51692031,46923701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46923701,0,0,519138,0,0,0,519138,2473884,6290307,7672709,28353849,2652090,47442839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34267727,569198,0,0,569198,0,0,0,1728955,33107970,0,33107970,0,0,0,0,0,0,0,0,0,0,0,0,0
200,3/31/2026 0:00:00,109,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5990015,0,0,0,0,5990015,0,0,0,0,0,0,0,0,64797,64797,5990015,0,0,0,64797,6054812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2868129,41521,0,0,41521,0,0,0,70253,2839397,0,2839397,0,0,0,0,0,0,0,0,0,0,0,0,0
205,3/31/2026 0:00:00,112,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24947100,0,0,0,0,0,0,0,0,0,0,0,0,0,732660,732660,0,0,7604631,7604631,0,0,35554583,35554583,0,0,43159214,43159214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6280000,5784640,0,0,0,0,0,0,6280000,43891874,43891874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3099640,2685000,0,0,0,5784640,0,0,43891873,6280000,0,1817162,0,0,0,1817162,13352309,15954027,25561599,2905740,0,57773675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2986284,0,0,0,0,0,1956084,1353500,0,0,48470661,937565,0,0,937565,0,0,0,4507930,44900296,0,44900296,0,0,0,0,0,0,0,0,0,0,0,0,0
216,3/31/2026 0:00:00,116,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22467499,22636495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22467499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11553995,9213000,4478025,0,0,25245020,0,0,0,22467499,0,0,0,0,0,0,14054632,16586529,17071358,0,0,47712519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6759375,171096,0,0,171096,0,0,0,629830,6300641,0,6300641,0,0,0,0,0,0,0,0,0,0,0,0,0
220,3/31/2026 0:00:00,117,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4010907,4004600,0,0,4499827,4468600,0,0,0,0,0,0,4499827,4468600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8510734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3488000,1000000,0,0,0,4488000,0,0,0,8510734,0,214221,0,0,0,214221,7995068,2217887,3000000,0,0,13212955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8486927,121422,0,0,121422,0,0,0,306058,8302291,0,8302291,0,0,0,0,0,0,0,0,0,0,0,0,0
224,3/31/2026 0:00:00,119,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650954,632370,0,0,650954,632370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245000,1243382,0,0,1245000,650954,632370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4734000,1495000,0,0,0,6229000,0,0,632370,1245000,1631750,0,0,0,0,1631750,6951087,2774569,12464,0,0,9738120,0,0,0,0,0,6524538,0,0,311265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42828722,3224395,0,0,3224395,0,0,0,1298203,44754914,0,44754914,0,0,0,0,0,0,0,0,0,0,0,0,0
227,3/31/2026 0:00:00,121,Subm,0,3385365,3385365,115460542,0,0,0,0,0,0,0,0,0,0,0,0,0,7687594990,0,8333938907,0,0,0,4151504838,0,0,0,0,660000000,0,0,30197814,30214500,0,0,414142916,404170559,0,0,3411362167,3310042694,0,0,3825505083,3714213253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24356239,24371936,0,0,24356239,24371936,0,0,0,0,0,0,0,0,0,0,5385472,5391555,0,0,5385472,5391555,0,0,0,0,0,0,0,0,0,0,0,0,0,3885444608,3774191244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3774191245,0,0,49350000,0,0,5927385,55277385,1101959163,157055560,1184106504,1345747945,40599458,3829468630,0,3,0,3,0,155317598,0,144206506,0,0,48216074,25910710,0,0,0,0,0,0,0,0,590038,0,54668776,0,3078939081,515663224,0,0,515663224,0,0,0,368359560,3226242745,0,3226242745,0,0,0,0,0,0,0,0,0,0,0,0,0
