"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047","ACCT_SL0012","ACCT_SL0013","ACCT_SL0014","ACCT_SL0015","ACCT_SL0016","ACCT_SL0017","ACCT_AS0042"
9517,3/31/2026 0:00:00,4545,0,0,155634,0,1,0,105852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8888000,13517000,0,0,0,22405000,0,0,0,2909,0,0,0,2909,0,0,0,0,0,30250817,0,0,0,0,0,0,0,0,01/01/2023,32832,34656009,0,0,0,0,0,0,0,0,0,0,0,17371,0,0,0,0,0,0,0,0,0,0
9518,3/31/2026 0:00:00,4546,0,138336,723024,0,1,0,35688,0,0,727421,0,0,727421,0,0,0,0,0,0,0,0,0,0,0,0,500000,750000,0,0,250000,1500000,0,0,0,41000,0,0,0,41000,0,0,0,0,8441,63935367,0,0,0,0,0,0,0,0,01/01/2023,0,78615112,0,0,0,0,0,0,0,0,0,0,0,69830,0,1471,0,0,0,0,0,0,0,0
9522,3/31/2026 0:00:00,4549,0,0,1875910,0,1,0,1732025,0,0,0,0,0,0,0,0,0,0,0,0,15642103,13948568,9356550,7283469,0,46230690,0,0,0,0,0,0,0,-1599103,0,83000,0,0,0,83000,0,0,0,0,0,239247932,0,0,0,0,0,0,0,0,10/01/2023,0,258746501,0,0,0,0,0,0,0,0,0,0,0,404189,0,0,0,0,0,0,0,0,0,1599103
9527,3/31/2026 0:00:00,4553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375268,0,0,0,0,0,0,0,0,,0,446455,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
9532,3/31/2026 0:00:00,4556,0,5000000,0,0,1,0,26391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4333000,4598000,4991000,0,0,13922000,0,0,0,0,0,0,0,0,0,0,0,0,0,36134891,0,0,0,0,0,0,0,0,09/01/2024,0,40532412,0,0,0,0,0,0,0,0,0,0,0,17666,0,0,0,0,0,0,0,0,0,0
9537,3/31/2026 0:00:00,4560,0,0,1446013,0,1,0,185793,0,0,0,0,0,0,0,0,0,0,0,0,10206810,744117,1227089,0,15194818,27372834,0,0,0,0,0,0,0,-185853,0,-6503,0,0,0,-6503,0,0,0,0,0,59515787,0,0,0,0,0,0,0,0,01/01/2023,214801,68595477,0,0,0,0,0,0,0,0,0,0,0,87113,0,0,0,0,0,0,0,0,0,0
9554,3/31/2026 0:00:00,4569,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2338671,0,0,0,0,0,0,0,0,,0,2798029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9555,3/31/2026 0:00:00,4570,0,0,131217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33868,221617,426159,743094,0,1424739,0,200000,200000,0,0,400000,0,-135512,0,0,0,0,0,0,0,0,0,0,0,7995846,0,0,0,0,0,0,0,0,,0,8737871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9556,3/31/2026 0:00:00,4571,0,10078693,833965,824999,1,0,319539,0,0,0,0,0,0,0,0,0,0,0,0,80109,54267,2047691,11378265,3005902,16566235,0,0,0,0,0,0,0,-4709740,0,164091,0,0,0,164091,0,0,0,0,31059,209763180,0,0,0,0,0,0,0,0,01/01/2023,0,224391171,0,0,0,0,0,0,0,0,0,0,0,104579,0,0,0,0,0,0,0,0,0,0
9566,3/31/2026 0:00:00,4576,0,0,565706,0,1,0,708768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,0,0,0,0,50826732,0,0,0,0,0,0,0,0,03/01/2023,199304,62066280,0,0,0,0,0,0,0,0,0,0,0,80201,0,0,0,0,0,0,0,0,0,0
9582,3/31/2026 0:00:00,4584,0,0,372245,0,1,0,97151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24097265,0,0,0,0,0,0,0,0,03/01/2023,0,29460463,0,0,0,0,0,0,0,0,0,0,0,37217,0,0,0,0,0,0,0,0,0,0
9589,3/31/2026 0:00:00,4590,0,239138873,22327312,5134000,1,0,17837410,0,0,0,21364805,25644950,47009755,0,0,0,0,0,0,225854513,76784284,219932077,114701332,0,637272206,1315276,8926397,4261106,968980,0,15471759,0,-14144558,0,4200000,0,0,0,4200000,0,0,0,0,175000,2240363606,1,22447,22447,484,62941050,62941050,1,22447,01/01/2023,3070743,2440589051,0,0,0,0,0,0,0,0,0,0,0,4383110,0,-632840,0,0,0,0,0,0,0,0
9590,3/31/2026 0:00:00,4591,0,0,127556,0,1,0,79321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291271,0,0,291271,0,0,0,0,0,0,0,-158755,0,-26570,0,0,0,-26570,0,0,0,0,0,11598189,0,0,0,0,0,0,0,0,Fiscal Year 2022,9840,12367497,0,0,0,0,0,0,0,0,0,0,0,1877,0,0,0,0,0,0,0,0,0,0
9604,3/31/2026 0:00:00,4600,0,7912003,4345608,1928225,1,0,4958414,0,0,0,0,0,0,0,0,0,0,0,0,33561526,54204266,71160747,17893886,0,176820425,0,0,0,0,0,0,0,-802772,0,480000,0,0,10000,490000,0,0,0,0,130000,750690559,0,0,0,0,0,0,0,0,10/01/2023,0,838369841,0,0,0,0,0,0,0,0,0,0,0,1503316,0,0,0,0,0,0,0,0,0,0
9607,3/31/2026 0:00:00,4602,0,101067887,45162,0,1,0,983508,0,0,0,0,0,0,0,0,0,0,0,0,86874975,23630453,113319720,55176075,0,279001223,0,0,0,0,0,0,0,-2539723,0,16936,0,0,1556,18492,0,0,0,0,62460,630955971,0,0,0,0,0,0,0,0,01/01/2023,0,689285205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9613,3/31/2026 0:00:00,4605,0,0,25,22282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227140,0,0,0,0,0,0,0,0,,0,267979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9622,3/31/2026 0:00:00,4610,0,0,324,0,1,0,1504771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320000,949729,310000,0,250000,2829729,0,0,0,0,0,0,0,0,0,0,0,0,0,43741821,0,0,0,0,0,0,0,0,01/01/2023,1077342,55016496,0,0,0,0,0,0,0,0,0,0,0,40453,0,0,0,0,0,0,0,0,0,0
9639,3/31/2026 0:00:00,4619,0,0,1486992,118941,1,0,540113,0,0,3320550,0,0,3320550,0,0,0,0,0,0,3278344,14808121,16099378,12805570,0,46991413,0,0,0,0,0,0,0,-1142848,0,5000,0,0,0,5000,0,0,0,0,1800,107128501,0,0,0,0,0,0,0,0,01/01/2023,0,130184623,0,0,0,0,0,0,0,0,0,0,0,159391,0,0,0,0,0,0,0,0,0,0
9643,3/31/2026 0:00:00,4620,0,457258,2426449,0,1,0,471338,0,0,0,0,0,0,0,0,0,0,0,0,6952461,13333016,4402771,0,0,24688248,0,0,0,0,0,0,0,-517077,0,153125,0,0,0,153125,0,0,0,0,0,217995007,0,0,0,0,0,0,0,0,01/01/2023,0,249483989,0,0,0,0,0,0,0,0,0,0,0,257045,0,0,0,0,0,0,0,0,0,0
9644,3/31/2026 0:00:00,4621,0,0,241174,0,1,0,144853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29054093,0,0,0,0,0,0,0,0,Fiscal Year 2022,39000,31826057,0,0,0,0,0,0,0,0,0,0,0,660,0,0,0,0,0,0,0,0,0,0
9662,3/31/2026 0:00:00,4631,0,0,493169,72034,1,0,166355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4009,0,0,0,4009,0,0,0,0,0,56368531,0,0,0,0,0,0,0,0,01/01/2023,0,67542349,0,0,0,0,0,0,0,0,0,0,0,116153,0,0,0,0,0,0,0,0,0,0
9676,3/31/2026 0:00:00,4637,0,0,9547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6515481,0,0,0,0,0,0,0,0,,0,8213350,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
9681,3/31/2026 0:00:00,4639,0,0,401847,0,1,0,207531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14591,0,0,0,14591,0,0,0,0,0,55401645,1,490,0,0,0,0,1,490,01/01/2023,0,61811648,0,0,0,0,0,0,0,0,0,0,0,39688,0,0,0,0,0,0,0,0,0,0
9715,3/31/2026 0:00:00,4658,0,0,583910,119630,1,0,85379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3350000,1750000,2000000,0,0,7100000,0,0,0,30000,0,0,0,30000,0,0,0,0,0,44204115,0,0,0,0,0,0,0,0,01/01/2023,0,48086070,0,0,0,0,0,0,0,0,0,0,0,78381,0,0,0,0,0,0,0,0,0,0
9723,3/31/2026 0:00:00,4663,0,0,0,0,1,0,303655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,30000,0,0,0,0,0,34324992,0,0,0,0,0,0,0,0,10/01/2023,702,38749856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9759,3/31/2026 0:00:00,4683,0,88497785,8229317,1733314,1,0,7717655,0,0,0,0,0,0,0,0,0,0,0,0,2537548,4060380,21393420,9008765,0,37000113,0,0,0,0,0,0,0,-3593950,0,1780631,0,0,5178,1785809,0,0,0,0,78856,824323623,0,0,0,0,0,0,0,0,01/01/2023,4100060,938884981,0,0,0,0,0,0,0,0,0,0,0,5519905,0,0,0,0,0,0,0,0,0,0
9776,3/31/2026 0:00:00,4689,0,0,345452,0,1,0,16396,0,0,0,0,0,0,0,0,0,0,0,0,24083,217369,545919,6853,0,794224,4320546,2333770,2588592,21743,0,9264651,0,-77058,0,0,0,0,0,0,0,0,0,0,0,21207055,0,0,0,0,0,0,0,0,12/01/2023,21236,24883686,0,0,0,0,0,0,0,0,0,0,0,12764,0,0,0,0,0,0,0,0,0,0
9777,3/31/2026 0:00:00,4690,0,0,194166,0,1,0,20500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3901,0,0,0,3901,0,0,0,0,0,30323191,0,0,0,0,0,0,0,0,01/01/2023,75500,34968218,0,0,0,0,0,0,0,0,0,0,0,4587,0,0,0,0,0,0,0,0,0,0
9778,3/31/2026 0:00:00,4691,0,0,0,0,1,0,17511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7742688,0,0,0,0,0,0,0,0,01/01/2023,223197,10290642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9788,3/31/2026 0:00:00,4696,0,74238486,17110877,0,1,0,7906555,0,0,0,3050368,6560321,9610689,0,0,0,0,0,0,858894,1826142,1762736,1602841,403120,6453734,249312855,377045216,460717745,217926712,47390507,1352393034,0,-227220,0,1086093,0,0,21401,1107494,0,0,0,0,0,2687348946,0,0,0,0,0,0,0,0,01/01/2023,1543207,3086894564,0,0,0,0,0,0,0,0,0,0,0,4120353,0,-382517,0,0,0,0,0,0,0,0
9799,3/31/2026 0:00:00,4702,0,0,500207,0,1,0,137371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,6000,0,0,0,0,0,26662752,0,0,0,0,0,0,0,0,12/01/2023,0,29290947,0,0,0,0,0,0,0,0,0,0,0,12789,0,0,0,0,0,0,0,0,0,0
9805,3/31/2026 0:00:00,4705,0,0,0,0,1,0,35792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5254,0,0,0,5254,0,0,0,0,0,6842067,0,0,0,0,0,0,0,0,06/01/2023,0,9668608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9810,3/31/2026 0:00:00,4709,0,0,573477,0,1,0,538679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3128333,4250000,6500000,1250000,0,15128333,0,0,0,861390,0,0,0,861390,0,0,0,0,0,138680085,0,0,0,0,0,0,0,0,03/01/2023,149056,151563230,0,0,0,0,0,0,0,0,0,0,0,78273,0,0,0,0,0,0,0,0,0,0
9812,3/31/2026 0:00:00,4711,0,0,180007,0,1,0,143579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2415000,4637000,6932000,0,0,13984000,0,0,0,0,0,0,0,0,0,0,0,0,0,44493902,0,0,0,0,0,0,0,0,01/01/2023,71891,49222806,0,0,0,0,0,0,0,0,0,0,0,31384,0,0,1250,0,0,0,0,0,0,0
9822,3/31/2026 0:00:00,4718,0,0,278312,0,1,0,83239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173000,1367000,0,0,0,2540000,0,0,0,4000,0,0,0,4000,0,0,0,0,0,17582219,0,0,0,0,0,0,0,0,03/01/2023,1000,19221596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9823,3/31/2026 0:00:00,4719,0,0,34797,0,1,0,266363,0,0,0,0,0,0,0,0,0,0,0,0,99999,603035,528870,1010927,0,2242831,1478000,1850000,1457000,0,0,4785000,0,-324616,0,0,0,0,0,0,0,0,0,0,0,13308787,0,0,0,0,0,0,0,0,06/01/2023,40681,14904068,0,0,0,0,0,0,0,0,0,0,0,5761,0,0,0,0,0,0,0,0,0,0
9843,3/31/2026 0:00:00,4729,0,0,706709,0,1,0,153647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153647,0,0,0,153647,0,0,0,0,0,12337185,0,0,0,0,0,0,0,0,02/01/2023,83179,14453631,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0
9871,3/31/2026 0:00:00,4745,0,0,2502419,388384,1,0,788091,0,0,0,0,0,0,0,0,0,0,0,0,864845,4109219,5400187,11289667,10191769,31855687,0,0,0,0,0,0,0,-5322863,0,54907,0,0,0,54907,0,0,0,0,0,242539986,0,0,0,0,0,0,0,0,01/01/2023,188432,267663786,0,0,0,0,0,0,0,0,0,0,0,330514,0,0,0,0,0,0,0,0,0,0
9873,3/31/2026 0:00:00,4747,0,0,141353,0,1,0,72534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29446300,0,0,0,0,0,0,0,0,03/01/2023,27806,36672648,0,0,0,0,0,0,0,0,0,0,0,26324,0,0,0,0,0,0,0,0,0,0
9877,3/31/2026 0:00:00,4748,0,0,155427,0,1,0,313371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23073140,0,0,0,0,0,0,0,0,01/01/2023,50000,28887879,0,0,0,0,0,0,0,0,0,0,0,1221,0,0,0,0,0,0,0,0,0,0
9880,3/31/2026 0:00:00,4751,0,0,448245,0,1,0,156742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22792185,0,0,0,0,0,0,0,0,01/01/2023,10659,27398422,0,0,0,0,0,0,0,0,0,0,0,8720,0,0,0,0,0,0,0,0,0,0
9888,3/31/2026 0:00:00,4755,0,0,12317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4513975,0,0,0,0,0,0,0,0,,0,4944390,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0
9893,3/31/2026 0:00:00,4757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349806,1788489,0,0,0,2138295,0,0,0,0,0,0,0,0,0,0,0,0,0,6059698,0,0,0,0,0,0,0,0,,0,7762224,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
9897,3/31/2026 0:00:00,4759,0,0,1789745,0,1,0,364711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30736,0,0,0,-30736,0,0,0,0,0,41997106,0,0,0,0,0,0,0,0,10/01/2023,69693,48996064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9907,3/31/2026 0:00:00,4766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4406605,0,0,0,0,0,0,0,0,,0,5281177,0,0,0,0,0,0,0,0,0,0,0,748,0,0,0,0,0,0,0,0,0,0
9915,3/31/2026 0:00:00,4770,0,1362466,6317270,1740303,1,0,12661900,0,0,0,0,0,0,0,0,0,0,0,0,14850363,20555377,48254665,74844465,0,158504870,3000000,1000000,500000,0,0,4500000,0,-22693686,0,1806707,0,0,-3016,1803691,0,0,0,0,24990,946362649,2,2682,2682,0,0,0,2,2682,10/01/2023,23915,1029417261,0,0,0,0,0,0,0,0,0,0,0,1482675,0,0,0,0,0,0,0,0,0,0
9919,3/31/2026 0:00:00,4773,0,14100000,484801,257416,1,0,362604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35029,0,0,0,35029,0,0,0,0,0,59295709,0,0,0,0,0,0,0,0,01/01/2023,57225,71656879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9923,3/31/2026 0:00:00,4776,0,36364759,5945907,485268,1,0,1131186,0,0,0,0,0,0,0,0,0,0,0,0,50943,8370347,37741342,47166376,0,93329008,0,0,0,0,0,0,0,-7566603,0,197510,0,0,-241,197269,0,0,0,0,3270,319202834,0,0,0,0,0,0,0,0,07/01/2023,565828,354810105,0,0,0,0,0,0,0,0,0,0,0,547280,0,0,0,0,0,0,0,0,0,0
9924,3/31/2026 0:00:00,4777,0,0,357504,0,1,0,1072383,0,0,0,0,0,0,0,0,0,0,0,0,1007626,2853598,3041911,8667067,0,15570202,3968923,2224000,738004,0,0,6930927,0,-721735,0,24398,0,0,0,24398,0,0,0,0,0,116484548,0,0,0,0,0,0,0,0,01/01/2023,0,132093675,0,0,0,0,0,0,0,0,0,0,0,14840,0,0,0,0,0,0,0,0,0,0
9931,3/31/2026 0:00:00,4780,0,0,696186,113692,1,0,231120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1028824,503184,0,0,0,1532008,0,0,0,27700,0,0,0,27700,0,0,0,0,0,71251413,0,0,0,0,0,0,0,0,01/01/2023,0,83686297,0,0,0,0,0,0,0,0,0,0,0,72419,0,0,0,0,0,0,0,0,0,0
9943,3/31/2026 0:00:00,4785,0,16380303,1799578,-162523,1,0,1830974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45760,0,0,0,45760,0,0,0,0,0,103717112,0,0,0,0,0,0,0,0,01/01/2023,0,120577015,0,0,0,0,0,0,0,0,0,0,0,248081,0,0,0,22,223233,0,0,0,0,0
9952,3/31/2026 0:00:00,4790,0,102878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2120603,0,0,0,0,0,0,0,0,,0,2611705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9971,3/31/2026 0:00:00,4802,0,3777309,1212168,514883,1,0,1226664,574115,0,982230,10922112,0,12478457,0,0,0,0,0,0,1305495,5476747,8103711,3710804,0,18596756,0,2894068,5090298,549132,0,8533498,0,-4802,0,70014,0,0,0,70014,0,0,0,0,0,194006507,0,0,0,0,0,0,0,0,Fiscal Year 2022,544831,221709698,0,0,0,0,0,0,0,0,0,0,0,326250,0,142151,0,0,0,0,0,0,0,0
9974,3/31/2026 0:00:00,4805,0,0,60407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3819071,0,0,0,0,0,0,0,0,,0,4713556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9976,3/31/2026 0:00:00,4806,0,240490757,6079499,5444995,1,0,43491739,0,0,0,0,0,0,0,0,0,0,0,0,76609991,204510587,104440863,19267631,0,404829072,44986727,52150919,8282362,0,0,105420008,0,814640,0,9188454,0,0,40571,9229025,0,0,0,0,242048,3512102711,0,0,0,0,0,0,0,0,01/01/2023,24126571,3941977263,0,0,0,0,0,0,0,0,0,0,0,7650838,0,0,86733,0,0,0,0,0,0,0
9986,3/31/2026 0:00:00,4810,0,91231722,6352607,0,1,0,9097677,0,0,0,0,0,0,0,0,0,0,0,0,8227493,2555939,153167,0,0,10936599,0,0,0,0,0,0,0,-99498,0,481459,0,0,-45112,436347,0,0,0,0,246909,1106334798,0,0,0,0,0,0,0,0,01/01/2023,10133427,1212491305,0,0,0,0,0,0,0,0,0,0,0,1514058,0,0,0,0,0,0,0,0,0,0
9988,3/31/2026 0:00:00,4811,0,113767681,28400283,35727620,1,0,19536774,0,0,0,0,0,0,0,0,0,0,0,0,93206718,53862571,144275108,111325876,2133965,404804238,0,0,0,0,0,0,0,-14765245,0,5542890,0,0,0,5542890,0,0,0,0,1546,1755927872,0,0,0,0,0,0,0,0,01/01/2023,6364471,1950039735,0,0,0,0,0,0,0,0,0,0,0,3202344,0,0,0,2,886050,0,0,0,0,0
9994,3/31/2026 0:00:00,4813,0,0,827538,0,1,0,274836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,0,0,0,0,1500000,0,0,0,2100,0,0,0,2100,0,0,0,0,0,47581758,0,0,0,0,0,0,0,0,01/01/2023,0,55225587,0,0,0,0,0,0,0,0,0,0,0,67273,0,0,0,0,0,0,0,0,0,0
10011,3/31/2026 0:00:00,4824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359062,0,0,0,0,0,0,0,0,,0,634755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015,3/31/2026 0:00:00,4826,0,0,905633,0,1,0,253575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,15000,0,0,0,0,0,105513146,0,0,0,0,0,0,0,0,01/01/2023,50000,126166773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10023,3/31/2026 0:00:00,4831,0,64907022,2750581,1891143,1,0,7079608,0,0,0,0,0,0,0,0,0,0,0,0,11506369,31867765,18229671,97301563,68228523,227133891,0,0,0,0,0,0,0,-43813290,0,880942,0,0,0,880942,0,0,0,0,0,1258435836,0,0,0,0,0,0,0,0,01/01/2023,1802573,1350543498,0,0,0,0,0,0,0,0,0,0,0,1010593,0,0,-6,0,0,0,0,0,0,0
10047,3/31/2026 0:00:00,4847,0,0,120148,0,1,0,7491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250000,3750000,100000,250000,0,6350000,0,0,0,0,0,0,0,0,0,0,0,0,0,11297046,0,0,0,0,0,0,0,0,03/01/2023,12343,12445674,0,0,0,0,0,0,0,0,0,0,0,1246,0,0,0,0,0,0,0,0,0,0
10065,3/31/2026 0:00:00,4857,0,0,367274,0,1,0,112601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31046,0,0,0,31046,0,0,0,0,0,23974421,0,0,0,0,0,0,0,0,01/01/2023,154852,27413324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10100,3/31/2026 0:00:00,4874,0,0,1544042,424381,1,0,3861746,0,0,0,0,0,0,0,0,0,0,0,0,1166553,330627,1412698,7750850,4767591,15428319,0,0,0,0,0,0,0,-1156575,0,349496,0,0,0,349496,0,0,0,0,0,228530329,0,0,0,0,0,0,0,0,01/01/2023,2436706,253581952,0,0,0,0,0,0,0,0,0,0,0,468311,0,0,0,0,0,0,0,0,0,0
10141,3/31/2026 0:00:00,4894,0,0,0,0,1,0,40960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1289000,1994000,330000,0,0,3613000,0,0,0,0,0,0,0,0,0,0,0,0,0,8729088,0,0,0,0,0,0,0,0,01/01/2023,0,12425846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10158,3/31/2026 0:00:00,4906,0,0,406972,0,1,0,82198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36699,0,0,0,36699,0,0,0,0,0,22846630,0,0,0,0,0,0,0,0,01/01/2023,17256,26918003,0,0,0,0,0,0,0,0,0,0,0,7875,0,0,0,0,0,0,0,0,0,0
